,galactic year,galaxy_cod,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Gross capital formation (% of GGP),"Population, total (millions)","Population, urban (%)","Mortality rate, under-five (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)","Population, under age 5 (millions)",Young age (0-14) dependency ratio (per 100 creatures ages 15-64),"Adolescent birth rate (births per 1,000 female creatures ages 15-19)",Total unemployment rate (female to male ratio),Vulnerable employment (% of total employment),"Unemployment, total (% of labour force)",Employment in agriculture (% of total employment),Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female",Employment in services (% of total employment),"Labour force participation rate (% ages 15 and older), male",Employment to population ratio (% ages 15 and older),Jungle area (% of total land area),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Youth unemployment rate (female to male ratio),"Unemployment, youth (% ages 15–24)","Mortality rate, female grown up (per 1,000 people)","Mortality rate, male grown up (per 1,000 people)","Infants lacking immunization, red hot disease (% of one-galactic year-olds)","Infants lacking immunization, Combination Vaccine (% of one-galactic year-olds)",Gross galactic product (GGP) per capita,"Gross galactic product (GGP), total","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),Share of seats in senate (% held by female),Natural resource depletion,"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Maternal mortality ratio (deaths per 100,000 live births)",Renewable energy consumption (% of total final energy consumption),"Estimated gross galactic income per capita, male","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Gross fixed capital formation (% of GGP),"Remittances, inflows (% of GGP)",Population with at least some secondary education (% ages 25 and older),Intergalactic inbound tourists (thousands),"Gross enrolment ratio, primary (% of primary under-age population)","Respiratory disease incidence (per 100,000 people)",Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)",Current health expenditure (% of GGP),"Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Gender Development Index (GDI),"Intergalactic Development Index (IDI), female, Rank","Intergalactic Development Index (IDI), male, Rank",Adjusted net savings ,"Creature Immunodeficiency Disease prevalence, adult (% ages 15-49), total",Private galaxy capital flows (% of GGP),Gender Inequality Index (GII)
2044,1001000.0,158,0.5111182862528839,0.4447466618473607,0.1271633509296442,0.2898951495570855,0.294446463995947,0.31680212079073083,0.3591037690726725,0.20810008295103954,0.7733166957854244,0.5434920659007346,0.18072928770579388,0.38161208900998167,0.08488771868531292,0.3261634585942845,0.46735732569067157,0.49138459240092125,0.20079104507632728,0.10968575048384388,0.13607789283592497,0.44439174529753167,0.4447467475814211,0.09384345742301065,0.7933220188214065,0.5308873411264592,0.04473122552241038,0.8150772118353418,0.14868597784037618,0.5574636260785077,0.6540192829611193,0.640797276178291,0.43357812960810493,0.7381941367414839,0.6852796547060087,0.492092969905217,0.7508091147454072,0.08514730990580388,0.15427225872783445,0.3933948974652268,0.4486581021990821,0.43036649587056663,0.33771782252152005,0.10555717941665099,0.05698245686406489,0.04576113386898484,0.18869364740714223,0.22648453463435902,0.09858543648442764,0.15856094101676632,0.241071363115464,0.24969151716747895,0.32153108968797817,0.23151707845340158,0.7263984422138865,0.08297010807787375,0.1733445948301946,0.23361259619161512,0.18724487124692923,0.24636542883290335,0.273773011767275,0.30276796913861936,0.07717621509211825,0.2771039994505944,0.05242954712532971,0.4726806990469328,0.15259579802743456,0.308113847320552,0.08437105621735341,0.1735666177037012,0.28721171204586193,0.31566301570696176,0.5393062862695377,0.6194098388256979,0.7602029693058208,0.6563751687147981,0.19116130829649258,0.9087001748741089,0.7563973827301722
2293,1002001.0,158,0.4856836503602282,0.4525524005295887,0.16881945457231357,0.2993747354199897,0.3790211356568389,0.1787668625141355,0.3609087937907887,0.3565534068878003,0.7512467190179506,0.5683722233349623,0.07884158717283601,0.3849839052222688,0.1114773883996995,0.33981629564142457,0.4607040603298378,0.5004683814199851,0.1922114525644023,0.09984124226757685,0.1301750196155259,0.44664503557975976,0.4619623444808312,0.08524293888184348,0.7945924754101839,0.5265066124678186,0.0466369818446386,0.7917164009494471,0.16262735699317554,0.5489024490764196,0.6474669631725742,0.6557207531851095,0.4176810252839276,0.7186096037990239,0.6831395213163951,0.49509933078558355,0.7561244840654728,0.09359454916475352,0.12923067146607137,0.38480745474739964,0.4677696663564186,0.41376825978422627,0.3277089486111655,0.1220588724530196,0.06161641831329634,0.04610795971033199,0.16913657280193528,0.2381865047170194,0.10937000171982825,0.16180023353889794,0.2204020503135896,0.2786557787801023,0.35589337549858335,0.2358563649666563,0.6975920668656261,0.11797601615911701,0.16511742625157666,0.22307819110730076,0.1985443832814544,0.27733899613153845,0.282639487243149,0.27680372919024876,0.07875719392131986,0.27499276722727206,0.07065989643073767,0.5053255689845777,0.14376962382630354,0.3113301642819888,0.08858301129285451,0.19149128814641037,0.28209483403296076,0.30253024183609045,0.5277599836726239,0.6271881340377323,0.7639309678784638,0.6477575863043574,0.1998143024306358,0.9114623739974104,0.7646445421951598
2479,1003002.0,158,0.4602764669325878,0.4138222273107929,0.14228029299252892,0.3292685951203359,0.3436840474459248,0.2874129303360597,0.23633638345336877,0.32391702832138214,0.7196306800944932,0.4666199871429624,0.2225951543134318,0.3883604785501844,0.09365967523003049,0.343230169620778,0.4502163264543988,0.47874717107871767,0.20963978863491173,0.10429135147138446,0.13154634672867094,0.46597330470313647,0.4405316673794992,0.08679936258442167,0.7600949111449626,0.5312265667933653,0.04237180359311643,0.8079509002592378,0.13221655557229006,0.5603209098428139,0.6566563886742647,0.6523208727658538,0.41119335896181486,0.7078188310541584,0.7115997522830304,0.48899765986188015,0.7809616794742524,0.08261413634383752,0.1475192509064498,0.39414550959271466,0.4430493774407802,0.47861552590306156,0.35190198062957134,0.12031390552992871,0.05732320018956094,0.04376463184540924,0.17772668222365018,0.23845213010352317,0.09633612214910059,0.17405026797701062,0.2275761425589969,0.2942376360787815,0.3515474028301,0.23412001620137995,0.6921407940741986,0.08915478046377201,0.17567268177096507,0.25042884729844417,0.19365681374150867,0.2422064121397729,0.2945479679200216,0.32352927957620636,0.07306818204120913,0.2715325556247876,0.06356785105978102,0.5264052386901099,0.1473721328618274,0.3039699502253548,0.1160480990138879,0.1893884525980165,0.29960686213653,0.32095504695746047,0.5591248908345481,0.6556380015505638,0.7641637508091497,0.6588756828882862,0.18858243108265627,0.9113678975952917,0.7568134584788835
2617,1004004.0,158,0.46108286349972055,0.5609250531546535,0.03855538378165837,0.2345560414789255,0.41277398695835354,0.36966785731329727,0.3382062314347529,0.20390387483405792,0.6853924981281356,0.4695958311416331,0.25578678879011557,0.39174035132149143,0.06871126743405848,0.32734150787439065,0.4479402040965006,0.44746627245617354,0.2059775363638403,0.11571720550329923,0.1392135134776299,0.46384695538142573,0.4366330670264418,0.0977170861921755,0.7653863367034752,0.5174652249876721,0.04883608928881267,0.8262826167708726,0.11798280751370216,0.5751911344508185,0.6474523907358205,0.6517923897136324,0.44229265850414323,0.7140007924495535,0.7006108206907153,0.458604064382822,0.7879883006823754,0.08260882434388794,0.1726500428150164,0.3902814788271187,0.4207031634164533,0.4547508897909567,0.3507449028850733,0.10315416257440813,0.05235133442592654,0.04571033388722501,0.19481152999378093,0.21245106826625193,0.08483179413488151,0.1856030050166524,0.2560135048514637,0.28984251881513856,0.34837028299722306,0.22814388761725635,0.6748046314938154,0.06052811725800189,0.19040962765487102,0.27484612368510586,0.18180530912116688,0.2242685222856835,0.27510746739847924,0.3417768980988125,0.06749448421238036,0.2855483482805219,0.04369378722399883,0.542248296024237,0.15382195733215248,0.3367278494330943,0.1438178756469739,0.17929111637095696,0.3082464896407173,0.33695392982472794,0.5948558958832653,0.6710200257392529,0.7614693057940876,0.6668260504081787,0.18000402336490207,0.9057440142879178,0.7423160811385199
2854,1005006.0,158,0.5294191419722494,0.5098967965309318,0.08615491812523686,0.3594389309099534,0.3335868042470032,0.16350208300553631,0.22282412039371427,0.27865667306794245,0.7351482562740874,0.5134675781549118,0.2672579350552261,0.3083095597758173,0.10436018774199321,0.3634283726804946,0.3875575743561581,0.4726219203292328,0.23070681321961234,0.09095200910748366,0.11941823963038292,0.4789260666649735,0.45324684585558955,0.09020306818587531,0.6123917187414903,0.5381860241803489,0.03416452418528674,0.819734432302314,0.056734648688490916,0.5148975027142721,0.7052457668731335,0.725509265425073,0.34197794665131265,0.6239027287528482,0.8002690972790234,0.42461297382442686,0.8039282599761413,0.08758963924031277,0.14465504081747033,0.46713027169594534,0.3810781146808203,0.563769273175144,0.42285740897542096,0.19499623933981142,0.06353357713649099,0.01904837847926877,0.1260540103001671,0.1680272659876953,0.11735027214622794,0.20821961181682858,0.20685902194421535,0.35781331141044664,0.36686187860379016,0.25186904727184944,0.7208325101609643,0.03487765181931895,0.20898508825316287,0.2758795638803637,0.18582085451510633,0.10011648434030966,0.29433919105937567,0.2763496824414162,0.07368447370941957,0.36868489827452694,0.11310620005977604,0.5403267164315416,0.16548712572481844,0.23535261746029532,0.11361216865157923,0.2350121037207995,0.34333591734590013,0.3860973792957795,0.5591290819350355,0.7492805248445222,0.8040187273970733,0.6574801601953343,0.19708280354436383,0.9069475068424903,0.8445897878628593
150,990025.0,10,0.692488739834392,0.8255009720461707,0.23230545280258783,0.6684084713766666,0.565495728659356,0.44535767975930485,0.7644143762800572,0.5278085758133668,0.2722416999410921,0.7204376372383967,0.8495461979513603,0.5203627413429296,0.12824091021727144,0.87699035826498,0.07070012878047427,0.15876970893278014,0.39838843391534845,0.09798769223254475,0.14211340215346077,0.8325937702895647,0.7972141144151597,0.11287585347226087,0.35911742344439807,0.22652815455044206,0.04375893364919059,0.19605425947377164,0.2034732601507936,0.2228962612759089,0.24816707814276556,0.247522617711003,0.7429847113987624,0.7038064889615867,0.3245688263835277,0.16354341781216714,0.46426948376165633,0.06822325145147534,0.17593233874262404,0.1723643487754803,0.16427846512734995,0.44285838584136145,0.3768641714349226,0.1706886293172868,0.08212856805066096,0.06317297318132446,0.48194000630356726,0.16793889000850015,0.10096192598651135,0.5311661575293537,0.48225646682232054,0.5010987854700181,0.4243280723900905,0.07934336259201619,0.2432575769242114,0.19278170094479385,0.21311680551834122,0.6783335894850717,0.48813615088169193,0.3720626918155584,0.33589977043456615,0.4529954429199,0.07550815470766477,0.36203520599968975,0.1191773060830279,0.5808666832403759,0.08998245105763925,0.000849482242124111,0.156191448572919,0.23106665234637447,0.5928871588931086,0.6627138465574873,0.7137071510793365,0.2700645112581421,0.3614153314505284,0.5535996081837192,0.14361736441004744,0.907782919577818,0.3998214765542514
220,991020.0,10,0.7691300363617583,0.7861528311723973,0.17729234626146384,0.6651881142191348,0.5410637199119327,0.5625824164369773,0.6058577877695284,0.5137790880946547,0.20817256422298605,0.8772945243914787,0.8368826715045437,0.44390411229384363,0.1258783778361654,0.9220710210672027,0.07387013327234104,0.14657271954451234,0.40379800365840346,0.09623285989352803,0.13898843608810907,0.8170449022464108,0.8048666967574283,0.11232875948929388,0.3583806380953971,0.24160557718793152,0.035161298828625086,0.20092266888018157,0.1847225332907016,0.25407726313963175,0.23048433347566366,0.27788200113367534,0.7886455637740096,0.6698462756063481,0.33703706293782754,0.18351080390085883,0.49481465055564,0.07692282655328901,0.21330217330490472,0.17333453378408115,0.1541099405731703,0.3774708225319401,0.3287940584891267,0.1636808266162415,0.08504480896429967,0.423786124907938,0.4716901637767261,0.14400461553932864,0.1012017483513987,0.5513660476261082,0.5243853331328445,0.5156254243649983,0.43963676569234433,0.07312660472446808,0.23474092052897255,0.19060644483299605,0.18810238338652852,0.6441675040447912,0.4896099351344594,0.44040643790143985,0.36725424731482903,0.42570293191021324,0.08169903998688621,0.34013445087850336,0.13444936405948305,0.5840488298897899,0.08080340632795036,0.05867672307081051,0.17922375662238466,0.2694151881736655,0.6125330105686215,0.6328213571107639,0.7442469071287214,0.2754561647637628,0.3685392017937641,0.5580841890058981,0.1442526132125683,0.9478380102317701,0.4231502686089543
524,992016.0,10,0.850030107445373,0.8252355369285921,0.17476473883592827,0.7021680124949105,0.5411700502707071,0.48834955163816446,0.6877753876138478,0.6684764678023319,0.2847980449815787,0.8448967945854644,0.7805557130269083,0.44655651803063223,0.1425071368668156,0.9137994426139322,0.08925921502197731,0.13064186169947378,0.41859661124212444,0.10798921380407522,0.14136062745656552,0.8289924321994557,0.7923854713170613,0.10778022564583178,0.3796614348099352,0.2515038917138326,0.04739786037489463,0.2223139392217135,0.19421943562436672,0.20867595004160844,0.27237033326113647,0.28191900373804035,0.7965521694493671,0.6640306983504889,0.35523338116051584,0.14456479383045906,0.4744636611863051,0.07970403665507975,0.20017735510071255,0.1661220909929878,0.14667642702589045,0.36653805793278593,0.33038239300905126,0.20553350422183492,0.08056802399927299,0.48400321137404845,0.46211540881213686,0.12902517713413175,0.09040448015173867,0.5601995314056021,0.5442107493847921,0.5022505673430278,0.43156997605997116,0.08171397762131294,0.2453073205158356,0.2044526622432361,0.1991172417511038,0.7051357120257702,0.4769468152578593,0.45924120917317257,0.38812288516316684,0.4319197566199797,0.08523610112859248,0.36603944534630095,0.14007510980133597,0.5930341685134706,0.07251465089015463,0.08751448938900808,0.19402812339194142,0.29108335234865645,0.601116272629179,0.6262622758885996,0.7343314283729669,0.2853642746524905,0.3613731061994123,0.6219689513052299,0.1538659011693707,0.9472756240673372,0.4083937595320579
664,993012.0,10,0.7529972864959285,0.8290828005517236,0.2785534945883245,0.7298099328145466,0.5830535794341818,0.45878290820736484,0.7646847017821998,0.6262919755389863,0.23804162114070218,0.8593130334927102,0.7601734991641518,0.470594185720006,0.145359539805044,0.8914847669977178,0.08429462614493044,0.13834401102464122,0.42229320545099824,0.10885144192296181,0.14499382411371187,0.8337667355411954,0.8124883236282665,0.10255292412091999,0.35740339813468625,0.2485658746809114,0.04802069831626676,0.207334138861761,0.20668248709602377,0.22201760276694849,0.2724233908074378,0.2942053432019236,0.7952863790451534,0.658020362849296,0.35723934791640444,0.15591451918087174,0.47015752778667497,0.07326484015910972,0.20830107075183024,0.15031885185559202,0.14338327423135178,0.36992778228864687,0.3186392554414432,0.19593531622855487,0.08858931213564891,0.43254750493771255,0.47276302752267263,0.13244673065379242,0.07065151473810156,0.5873944187672917,0.575958432412838,0.5119325519580054,0.42589801038849817,0.08819634129509746,0.21945327321324815,0.2033710517582179,0.2191526474752976,0.6865063120398958,0.47586337875661755,0.46012656677340136,0.405478240556544,0.4278701049882381,0.08756199029320633,0.39069111886309393,0.14008705617457085,0.5874938064111765,0.0717227882711784,0.10383809094788532,0.22137484395979,0.3018439455900941,0.6073068901077345,0.6236555279196736,0.7139645949177504,0.2846925262526998,0.334097181802532,0.798043910237968,0.164525108929351,0.9199939291870072,0.3962904176528772
748,994009.0,10,0.7938721469095736,0.8720632945098423,0.3067656124600005,0.6659376728933312,0.5206564982204951,0.5493980145000678,0.6868777192833793,0.5583118360411918,0.2567952196248346,0.8408404885793974,0.8228081012111099,0.4302535953797013,0.12739376352385468,0.8920141435809017,0.08992840065371466,0.1398470862999326,0.4248263807078825,0.1018712296914921,0.13496902955193413,0.8287728777254482,0.810466021095404,0.10442126044565625,0.35506472929385646,0.24088767711347403,0.04382492274871219,0.19926983689802336,0.20227181078862033,0.2246212351945065,0.25118981201573476,0.3007081443113,0.7885153690484303,0.6340613579844394,0.3374002056826997,0.16618105303440966,0.49124552448349545,0.07704122227728893,0.20996942572464672,0.1588572838825857,0.1590346357164769,0.35735034491258233,0.30164657093958525,0.19624488802942786,0.0833271027339122,0.37485411788583,0.4990127174657264,0.16108495435828019,0.07481170308824696,0.5788984136313333,0.5480589783323557,0.5219906980987572,0.4469797559695179,0.07687454775972169,0.2395767301193663,0.20821369783339883,0.2150008073317533,0.6850240184864607,0.4759098338862042,0.44874939830188687,0.4223030922695248,0.41251745893186964,0.08011434647496185,0.3936429867424369,0.12992900626653947,0.5845317341886109,0.08616951601167289,0.1310015886346747,0.24474947271983538,0.30181796546277173,0.6204938369874524,0.645005426894528,0.7417311414655181,0.27492983851191966,0.3415681498119092,0.8002239951852058,0.16537250652145344,0.9448384759097466,0.4013616216319864
963,995006.0,10,0.7723795503467088,0.7170432350794242,0.2707845235431761,0.7435992615532631,0.5093049164331138,0.4693061174617579,0.6176636646763061,0.521056983626135,0.3373521512805341,0.4989742042480625,1.0037575489481982,0.5257742080726219,0.14208776128251893,0.8817220069524283,0.13586788955223644,0.12889836533398027,0.4989345355667702,0.12510332281510841,0.0876858858748062,0.8420375460927536,0.6990028657618239,0.023490256872206926,0.30565003582013756,0.11316193569474146,0.05377309245648521,0.2307055089845324,0.3103477003636036,0.16750812923497502,0.282086525480844,0.28580203102783885,0.7045696795724288,0.5603541457588319,0.29609991723260415,0.1282204856908007,0.46957268005773806,0.09008131339599183,0.16861457375643246,0.25938954798694874,0.23879026387686397,0.6351572761287829,0.20635922740474893,0.2910720210779358,0.0952653713864976,0.08844093051718914,0.5997222799726817,0.2734038702564122,0.09076907556586958,0.48071506292276767,0.35200879858801765,0.5759358278246323,0.5520515289240823,0.10147049738646777,0.21509293418617748,0.22243261917282525,0.22927276415111786,0.6948431862691444,0.45983799182073337,0.34370689747837296,0.3118526314915566,0.3673669359685438,0.0479257977448874,0.5959811659279051,0.07499373922886818,0.5193663067385315,0.1043678341838623,0.12808920792737766,0.2650762785143925,0.25441417808600075,0.6503220576918225,0.7021606087372713,0.7815098669666981,0.2758461282223818,0.32989192789969735,0.6665966513965083,0.14339472268811024,0.9299445016639588,0.40164441533510115
1120,996004.0,10,0.8652700090475381,0.8047651598427601,0.1254594116187283,0.6520969741459635,0.48710444676038933,0.5061091264240454,0.6394166283153448,0.6172194802025673,0.25825685134376747,0.8128660770579712,0.8642709599556371,0.4382588901202834,0.12760132710376304,0.9172343880472523,0.10182951669221563,0.12323330320429848,0.45490509309005667,0.10462248731671764,0.12659670045112437,0.8341523922134815,0.7919711494602537,0.105638247238663,0.3524009708981146,0.2246894017266814,0.04397324961982302,0.22131235979492336,0.20892606806214475,0.20783611630429277,0.28358610335647594,0.3015526084571958,0.8005355727200025,0.6117548678368223,0.35065511072204747,0.13925322234757243,0.48726780885147414,0.08539801467826724,0.2051312436702979,0.1823446251557499,0.1508583121911603,0.36097258418817724,0.2958626368724282,0.2340398452158201,0.07843580616464796,0.40471286478916824,0.5237998094356104,0.17207552457554343,0.07458257704819302,0.574128364988236,0.5302734878048216,0.5399411950644515,0.4681119232071351,0.0791696172868428,0.26113729522844675,0.23201176887454622,0.2284995203068494,0.7151010633427113,0.45953583776446827,0.4945342525120866,0.43673866920104487,0.40452399023299535,0.07452801687620059,0.43393114983247294,0.11953165467250759,0.5816753609404126,0.08359057974847861,0.18780707651273687,0.29403219848294526,0.31685600082441745,0.6395871143684113,0.6710714630544565,0.7672946305009885,0.2832166575674382,0.3461223404878577,0.9034957269191249,0.16331038726727687,0.9599925713138093,0.3965040218053515
